"","K","X1","X2","bias","variance"
"3046",5,0,50,0.325819675889241,15.8664839878706
"3047",8,0,60,0.600974073582442,21.0854812578185
"3048",2,0,70,0.501050937223523,18.4321098884334
"3049",6,0,80,0.046151345013715,14.5704507030871
"3050",2,0,90,0.379023310922937,17.9135167455853
"3051",9,0,0,0.0938633295590863,24.6589807578219
"3052",1,0,10,-0.137010829843147,22.7840008196174
"3053",5,0,20,0.371147617077904,17.121654363623
"3054",8,0,30,0.020147019578175,18.3624576540125
"3055",10,0,40,0.11764191891398,16.5561547755844
"3056",6,0,50,0.5317209552929,21.5113215668139
"3057",2,0,60,0.335961831950964,17.421506355795
"3058",2,0,70,0.101479581437929,10.3369880554481
"3059",9,0,80,-0.694202062076149,14.9322071242496
"3060",1,0,90,-0.842613578114627,15.0814737351662
"3061",2,0,0,0.619317758504028,18.809795713037
"3062",5,0,10,0.180604798991975,20.9284385216658
"3063",4,0,20,-0.234268057055327,19.8324441161014
"3064",7,0,30,-0.0631619188631712,19.6784669511921
"3065",6,0,40,0.248854712732196,21.7137768854174
"3066",2,0,50,-0.168108334170843,21.2485644866384
"3067",8,0,60,0.191031322337539,19.5562816282827
"3068",3,0,70,0.462568442738515,24.0216212513631
"3069",10,0,80,0.010436520862499,13.874132043277
"3070",8,0,90,0.355179955666908,22.5247064646578
"3071",9,0,0,-0.0406084983460372,23.2757142777838
"3072",1,0,10,-0.681821701574289,11.8411275914671
"3073",1,0,20,-0.12937157074426,10.1518043174646
"3074",1,0,30,0.471025289801926,18.605190854631
"3075",7,0,40,0.295007129223314,12.0437435019786
"3076",9,0,50,-0.223639671899733,18.0677285128754
"3077",3,0,60,0.0302963264980297,11.6773322808904
"3078",9,0,70,0.286277929631189,20.7258723957851
"3079",7,0,80,0.477054851219326,16.0170468474504
"3080",10,0,90,0.106335500947849,12.8544750134723
"3081",5,0,0,-0.905811517424922,24.2723785287023
"3082",8,0,10,0.163105171981961,11.3333222546128
"3083",1,0,20,-0.873095130402546,13.5390664714201
"3084",7,0,30,0.117500364089834,10.5823338334155
"3085",4,0,40,-0.784956027219568,11.9209514701151
"3086",10,0,50,0.0791321603527739,16.1172628005547
"3087",4,0,60,0.784826303255897,12.9635811372013
"3088",5,0,70,0.809145101369017,13.6665661164915
"3089",7,0,80,-0.627738265764669,21.030504121003
"3090",9,0,90,-0.0925349394206488,19.0060925165049
"3091",6,0,0,-0.454393401988941,17.1024242461384
"3092",9,0,10,0.881228557377864,15.3617853932629
"3093",3,0,20,0.350014908823803,22.9710955567851
"3094",3,0,30,-0.311764979470271,19.6862713072681
"3095",1,0,40,0.100790929753359,14.1794427738332
"3096",1,0,50,-0.190937875698234,17.9636736216755
"3097",9,0,60,0.955393153701974,22.022464616847
"3098",8,0,70,0.400680236675719,16.7155773726101
"3099",1,0,80,-0.136850613949959,21.0620655052983
"3100",5,0,90,-0.0718741148774895,23.562773270818
"3101",1,0,0,0.242950367482528,14.1814496844574
"3102",8,0,10,0.0553806932040919,11.5998872324763
"3103",3,0,20,-0.282828978079686,16.2087371890041
"3104",5,0,30,-0.0136791954840837,17.7124202431304
"3105",7,0,40,0.268799681983984,16.7702817817257
"3106",6,0,50,0.418997318652918,11.520458871266
"3107",4,0,60,0.300278072928653,24.1462311065953
"3108",4,0,70,-0.353508980114779,19.2991482993586
"3109",9,0,80,0.144179534819551,16.8420059303365
"3110",1,0,90,0.385561458069126,14.6983825430903
"3111",5,0,0,0.20233680246521,21.4067991260958
"3112",6,0,10,0.371134172953447,21.8683003113425
"3113",8,0,20,0.15021567375357,24.369085363004
"3114",10,0,30,-0.0785665765234471,23.7337235885432
"3115",1,0,40,0.54452969609329,14.6186739905617
"3116",1,0,50,-0.698216830029077,22.9972258594174
"3117",5,0,60,0.0990704492664697,22.1370968446724
"3118",9,0,70,-0.625770679977728,10.5536717841795
"3119",8,0,80,0.21392136573758,20.2725351684658
"3120",5,0,90,0.16172016320422,16.0929931091221
"3121",4,0,0,0.821788757478984,19.5291886452039
"3122",2,0,10,-0.209773833448545,24.6095339359829
"3123",1,0,20,0.421807926790723,13.7696709440521
"3124",2,0,30,0.772099796231399,11.5424566295675
"3125",7,0,40,-0.0606499313085408,11.2564694032475
"3126",5,0,50,0.639431435374434,16.6292702134402
"3127",4,0,60,0.138478035291298,18.1486532606249
"3128",3,0,70,0.575290438336014,15.0902683029059
"3129",8,0,80,-0.318949480965232,21.7778220939426
"3130",7,0,90,-0.0602382187477089,24.5043762741348
"3131",6,0,0,-0.20496464752348,12.4495365748983
"3132",9,0,10,0.586523573530797,16.8789925566326
"3133",8,0,20,-0.387576672534411,23.9997798072967
"3134",8,0,30,-0.599753947622143,14.0856480198911
"3135",7,0,40,-0.294796639863729,17.7100610133677
"3136",5,0,50,-0.491078293317927,20.0926090020104
"3137",3,0,60,0.0256934775098956,15.4908980628303
"3138",5,0,70,-0.336040745519045,18.8041276584947
"3139",9,0,80,-0.429103644749553,20.2557204992397
"3140",2,0,90,0.552020238709654,14.3432504614562
"3141",6,0,0,0.19263970297795,17.2786350694837
"3142",9,0,10,0.588592841056775,16.9759298073967
"3143",6,0,20,0.150461561385261,20.2826088535821
"3144",3,0,30,-0.346415857098944,21.2069460363259
"3145",3,0,40,-0.433917718847312,11.1058969819347
"3146",5,0,50,0.0633028697586603,22.4138932195891
"3147",5,0,60,0.227087568436768,22.3223161842684
"3148",9,0,70,-0.0891623911771301,11.2014220260589
"3149",2,0,80,-0.159208809155501,16.8047503109405
"3150",8,0,90,-0.56298179686881,17.9460880407702
"3151",10,0,0,0.37660239090351,17.8636055444852
"3152",8,0,10,0.0659369178169136,11.0228761298448
"3153",7,0,20,-0.627367024238808,15.9238774593328
"3154",4,0,30,0.146573318670003,20.4432739862602
"3155",5,0,40,-0.241333000936552,10.7225748027353
"3156",2,0,50,0.0785689187986176,22.5999486052212
"3157",9,0,60,0.295771529232998,10.1641678757189
"3158",4,0,70,-0.0960586922680901,10.35125383558
"3159",5,0,80,-0.167234930536831,12.3021434119927
"3160",4,0,90,0.214462420799913,23.9626392140598
"3161",4,0,0,1.04823174890803,12.7630120934973
"3162",6,0,10,-0.00746225920650224,19.8619961726254
"3163",1,0,20,-0.765162780603109,17.1382168634053
"3164",6,0,30,0.891695114875342,24.0569528660228
"3165",7,0,40,0.130827910643558,23.1230792802595
"3166",4,0,50,0.0191179271004195,20.2695155783401
"3167",1,0,60,0.419760100987004,13.7395122498838
"3168",6,0,70,-0.381115165501881,12.6344626673977
"3169",3,0,80,-0.148749414161258,16.8118458616309
"3170",8,0,90,-0.743328393973268,18.2535255352893
"3171",9,0,0,0.0424179247976541,23.7983439474738
"3172",6,0,10,0.368712165183135,13.8165644383531
"3173",7,0,20,0.268428440639217,15.1893890547183
"3174",6,0,30,-0.292910290552159,19.8314586702798
"3175",7,0,40,0.0362594908978623,11.9881831087837
"3176",4,0,50,0.525783322639454,18.0250427481415
"3177",2,0,60,-0.0195830506946232,22.4576774208273
"3178",10,0,70,-0.600083057563568,23.0904533612494
"3179",9,0,80,0.345270211913336,22.1144179850386
"3180",2,0,90,-0.500599164680309,14.6955167556006
"3181",6,0,0,-0.516268282969931,14.2128517533451
"3182",3,0,10,0.0469040101587942,10.4201478692327
"3183",1,0,20,-0.149324025911896,18.0176504087915
"3184",2,0,30,0.27688708146535,17.4328376883156
"3185",5,0,40,-0.31003519488116,12.1095523936223
"3186",9,0,50,-0.134505704727811,18.6998625608277
"3187",6,0,60,-0.0906112372709247,16.9079677380583
"3188",6,0,70,-0.770597756408256,21.4321049510964
"3189",6,0,80,-0.00088089495470513,15.9939557434525
"3190",4,0,90,0.70245600863412,24.4144260976712
"3191",8,0,0,0.431453498191785,23.3596610176471
"3192",10,0,10,-0.250468047708892,20.9343655663389
"3193",4,0,20,-0.604951206994323,16.3903238757748
"3194",9,0,30,-0.40383937598448,20.1110512149065
"3195",8,0,40,-0.630698846728974,19.5218743888369
"3196",2,0,50,0.666753134014831,13.6890736444054
"3197",2,0,60,-0.0319794693784265,10.2320940202794
"3198",5,0,70,0.128252275186631,14.8941117230813
"3199",8,0,80,-0.149948466258279,15.7153781804932
"3200",9,0,90,-0.104182941741835,16.0308327463212
"3201",4,0,0,-0.865629605321035,23.1935365978326
"3202",7,0,10,0.342294323658786,21.9669578445586
"3203",7,0,20,0.219230168967275,22.1600759554774
"3204",2,0,30,0.0454215556361769,13.8120808959186
"3205",5,0,40,-0.171118668652798,20.4960220807963
"3206",3,0,50,-1.38706982063507,12.322118169206
"3207",8,0,60,0.734615105183095,19.8304659218324
"3208",2,0,70,-0.822129675183736,23.9863154711581
"3209",1,0,80,0.621173454803798,24.6920348373888
"3210",7,0,90,-0.0908119430643679,21.5426020996435
"3211",7,0,0,-0.937832877002704,18.3918255426334
"3212",2,0,10,-1.34003284588756,21.8644834898771
"3213",7,0,20,-0.771478359921296,18.3164000588544
"3214",2,0,30,1.33331551556599,15.5456031827671
"3215",8,0,40,0.504922007497108,21.495552229945
"3216",3,0,50,-0.27234429027761,14.2623857751398
"3217",2,0,60,0.861030170707892,10.3446138561442
"3218",9,0,70,0.332728719377364,18.8824595412713
"3219",7,0,80,0.659867482536991,24.1656659232414
"3220",4,0,90,0.781551736667917,12.7562950053772
"3221",9,0,0,-0.506376875521623,24.9164721916855
"3222",10,0,10,-0.585552688326215,15.0416867427757
"3223",1,0,20,-0.16456531018681,24.2634206834978
"3224",10,0,30,1.21377999135553,23.5885444436274
"3225",5,0,40,0.733388939226252,15.505041593563
"3226",10,0,50,-0.295345935016155,16.3022855698742
"3227",3,0,60,0.50611920396685,18.6743311392655
"3228",4,0,70,-0.308869184795268,16.0178636752038
"3229",2,0,80,0.198868834662519,23.9018163580389
"3230",5,0,90,-0.0423806261704833,20.1160713047775
"3231",7,0,0,0.230495039131497,15.4282483415044
"3232",8,0,10,-0.827476848395551,17.6910608712337
"3233",4,0,20,-0.122113738764067,11.6632120655157
"3234",5,0,30,-0.128589514819705,11.4745584192452
"3235",6,0,40,0.0114631759767328,24.3427736486332
"3236",3,0,50,-0.0310203797724227,12.7174471520903
"3237",7,0,60,0.381748515076605,23.6902805487927
"3238",3,0,70,0.0303647818600253,14.681611740886
"3239",2,0,80,-0.0228353313407619,20.6867466110198
"3240",6,0,90,-0.232494566542825,18.1548407518874
"3241",9,0,0,-0.101744565426909,19.9305652299542
"3242",6,0,10,-0.222614781154365,16.7436661290514
"3243",6,0,20,-0.727663843372116,24.7624651248132
"3244",5,0,30,-0.580095546443206,20.833822165211
"3245",1,0,40,-0.251289641905812,20.1268506776643
"3246",3,0,50,-0.102713582902435,14.3295492193874
"3247",4,0,60,-0.830852620832406,19.2179248034565
"3248",7,0,70,0.287878792678608,11.9306069124827
"3249",4,0,80,-0.100170018496318,11.9490800530397
"3250",4,0,90,-0.310800345039761,14.5767690053967
"3251",10,0,0,0.193184921193789,23.9622266868927
"3252",5,0,10,-0.73948019846925,17.7110877140332
"3253",7,0,20,0.644795154154639,16.244085536822
"3254",6,0,30,0.215325921597827,24.0250459895473
"3255",4,0,40,-0.439556563332951,24.8122827731028
"3256",5,0,50,-0.466899671121796,22.9056070936924
"3257",5,0,60,-0.532755164843655,13.0713204295177
"3258",3,0,70,-0.215422216185404,20.6342671647964
"3259",10,0,80,0.722020594073377,16.7817465713479
"3260",1,0,90,-0.131485487322664,15.1132993492355
"3261",10,0,0,-0.95606051647044,23.6914008029423
"3262",3,0,10,0.17352204181274,18.5909168671488
"3263",9,0,20,-0.535417422770127,11.2382944912462
"3264",6,0,30,-0.60351680474817,20.3320055086452
"3265",1,0,40,-0.739884428566074,15.9408566668345
"3266",8,0,50,0.0197715389972167,20.9217201582275
"3267",8,0,60,0.783867934104058,18.3217938831627
"3268",1,0,70,-0.195330855290383,17.6838059976512
"3269",6,0,80,0.0963998184513907,17.0091415392878
"3270",7,0,90,-0.359770262854723,17.0210472810821
"3271",10,0,0,0.119672930014943,20.1626754722131
"3272",3,0,10,-0.706348058589553,18.1318566804583
"3273",1,0,20,0.2134797262861,10.6954034615314
"3274",6,0,30,0.054618462918396,22.9880807382159
"3275",2,0,40,0.257117997136583,22.8343909035621
"3276",4,0,50,-0.68153939282982,20.1095145531648
"3277",9,0,60,0.641207158451593,18.4643536647273
"3278",9,0,70,-0.63954675450736,12.586883619298
"3279",8,0,80,-0.524194315753719,11.9734613883087
"3280",9,0,90,-0.276885453852739,10.6881527246028
"3281",9,0,0,0.209209306348536,23.5488818466366
"3282",8,0,10,0.0816471222406397,23.3805862560115
"3283",6,0,20,-1.04199328764624,24.1984483049495
"3284",4,0,30,-0.745991647334786,23.4339282911404
"3285",3,0,40,0.612790055001035,20.7344973823053
"3286",2,0,50,0.302665746895761,18.7353254189771
"3287",8,0,60,0.436790080374909,19.7186114674461
"3288",8,0,70,-0.194165914097785,15.46343499333
"3289",4,0,80,-0.422152425516926,14.7314420407285
"3290",7,0,90,-0.242221546445011,10.875999889775
"3291",5,0,0,-0.219091706538275,14.5927724082391
"3292",3,0,10,-0.12255891379031,24.4207964434467
"3293",10,0,20,-1.03969527878779,18.1429597456269
"3294",8,0,30,0.206652871508239,19.6826700701189
"3295",8,0,40,0.411301707480623,24.9245170868518
"3296",6,0,50,0.992085449018747,17.0962593000215
"3297",6,0,60,-0.425336585165675,15.639058194916
"3298",7,0,70,0.734628017129844,22.9100954711596
"3299",6,0,80,-0.151392314157484,12.9565533722445
"3300",3,0,90,-0.312206438322455,10.6978487363923
"3301",3,0,0,-0.386485817720094,15.0536109523305
"3302",2,0,10,0.0987818942577746,22.7484431666247
"3303",5,0,20,0.167783683248011,15.4589985668177
"3304",2,0,30,-0.92182446197484,16.2736613712664
"3305",4,0,40,0.101401114228447,14.3677970139585
"3306",3,0,50,-0.327948022599521,14.8141246421961
"3307",9,0,60,-0.251747456883463,22.8485598511197
"3308",4,0,70,0.53196135488404,18.7425659530072
"3309",4,0,80,0.787296396586576,14.2021377199437
"3310",8,0,90,0.198760726264665,17.599335329399
"3311",9,0,0,0.380743652452763,13.3434285579662
"3312",7,0,10,-0.779288868776041,24.8017355845428
"3313",1,0,20,-0.0328445210956738,24.2821771553816
"3314",10,0,30,0.00323597214337129,14.0589769183356
"3315",5,0,40,-0.191363852991914,13.7823263397856
"3316",5,0,50,0.322034224460242,20.1059916147615
"3317",7,0,60,-0.603527484460617,19.4260147881017
"3318",4,0,70,-0.427510531422335,23.4280725806291
"3319",7,0,80,-0.524706918024087,12.7118956762451
"3320",10,0,90,1.21135318456169,15.8578880959377
"3321",6,0,0,-0.514907963105913,12.0102395488327
"3322",5,0,10,0.338165604665926,13.6497206095066
"3323",1,0,20,0.441989057804101,13.2500150202186
"3324",7,0,30,0.228557725359004,23.6381420675065
"3325",1,0,40,-0.26166840948395,21.5569135388633
"3326",6,0,50,0.285192468734815,19.2185947588647
"3327",10,0,60,0.119186514594203,22.7908754542142
"3328",8,0,70,-0.549309300629514,10.2388850999919
"3329",2,0,80,-0.210155242891018,22.6094736786624
"3330",8,0,90,0.656072719048651,10.5041082164249
"3331",6,0,0,0.0260076276244275,18.1276467433968
"3332",7,0,10,-0.161974137220784,21.5705614765265
"3333",1,0,20,-0.0548068736905948,15.6753250201549
"3334",2,0,30,-1.31563184860703,18.1462884946572
"3335",7,0,40,-0.264311029020476,22.0508550041054
"3336",1,0,50,-0.487430773415301,21.5378440265229
"3337",8,0,60,0.0324386796496167,14.8624141098503
"3338",7,0,70,0.0630076840427406,10.6939094273511
"3339",10,0,80,0.364919549057277,24.9742907422418
"3340",3,0,90,0.296677839413171,10.1039918020246
"3341",10,0,0,-0.348210638335183,20.1091241820623
"3342",4,0,10,-0.0546245558640512,22.6128398586264
"3343",2,0,20,0.32595296075357,22.8848502713414
"3344",3,0,30,0.441767699644744,22.0616758769524
"3345",6,0,40,0.407970268524614,23.7131550835709
"3346",5,0,50,-0.333586223317717,16.421983453655
"3347",1,0,60,-0.135242262586025,18.5584939004639
"3348",7,0,70,-0.0351271881277852,14.6831504756738
"3349",4,0,80,0.586661978135259,15.7990647317596
"3350",10,0,90,0.395419667488335,22.4856136622439
"3351",1,0,0,-0.143833829521455,10.4163149277315
"3352",5,0,10,0.012969498482519,19.1459079350888
"3353",5,0,20,-0.36636231682107,11.2003140726831
"3354",7,0,30,-0.258698842572561,24.5498690233833
"3355",10,0,40,0.159843002401966,17.0891112846397
"3356",4,0,50,-1.02573026702536,12.8438044769742
"3357",7,0,60,-0.424171750298679,20.642111523031
"3358",4,0,70,0.453415856141843,11.6122879637745
"3359",2,0,80,-0.02202386665706,18.283922704534
"3360",9,0,90,0.330922782736491,10.5163481865833
"3361",10,0,0,0.221762370137415,24.0508377309947
"3362",4,0,10,-0.579130092466132,10.0932460532795
"3363",4,0,20,0.954764172585993,21.4354618350156
"3364",2,0,30,-0.603237545542108,22.2803320121185
"3365",3,0,40,-0.31412825720641,19.7774176460248
"3366",4,0,50,-0.0545797315239468,15.0857494509331
"3367",10,0,60,0.244310059834869,17.1326898991253
"3368",7,0,70,-0.68304045982662,20.9496805475767
"3369",8,0,80,0.0866192751057635,10.0205932671953
"3370",1,0,90,0.760755484503053,16.3002760441892
"3371",4,0,0,0.124197364629285,13.3031558782577
"3372",6,0,10,-0.171066385783473,19.7895269822384
"3373",9,0,20,1.46277961769207,17.1105945897927
"3374",6,0,30,0.439548516200375,24.3522957191947
"3375",2,0,40,-0.284729648552521,24.7938905032894
"3376",8,0,50,-0.39609100110627,13.4011994699502
"3377",10,0,60,0.377294119752012,17.2159150116527
"3378",1,0,70,0.662707182535574,15.6275793493315
"3379",7,0,80,0.0674747784488335,19.4974330106178
"3380",1,0,90,0.402251643100532,17.1351319848143
"3381",2,0,0,-0.636204480821569,11.3499899869764
"3382",10,0,10,0.452003006410592,16.6582614695124
"3383",8,0,20,-0.104118819666224,20.7782451267033
"3384",3,0,30,0.693903083569863,21.0720676747051
"3385",1,0,40,0.632607827583451,19.5436646363622
"3386",9,0,50,0.692272740920896,20.7577210214877
"3387",7,0,60,-0.283862096447533,24.1971414765124
"3388",1,0,70,-0.413945692719079,24.0179007184509
"3389",1,0,80,-1.1307773691175,22.8177930915478
"3390",9,0,90,0.824996120623069,21.1760013260996
"3391",7,0,0,0.0526080467618539,13.9301418668972
"3392",2,0,10,0.423347536803757,11.6254911428037
"3393",3,0,20,0.396833276338376,14.3155836683473
"3394",6,0,30,0.22493821636305,12.0866834791599
"3395",10,0,40,0.428464588459762,23.0424797188093
"3396",5,0,50,0.132885217739944,10.9960750757862
"3397",2,0,60,0.402193902582091,11.7883714552566
"3398",6,0,70,-0.975595267111372,10.4690917399311
"3399",8,0,80,-0.134158996685284,20.7475375649317
"3400",2,0,90,-0.614810260489842,18.9128884377085
"3401",5,0,0,-0.68170853602824,20.299850103229
"3402",7,0,10,0.0689173721490592,22.084630116249
"3403",4,0,20,0.492520390547333,24.0206174410164
"3404",8,0,30,0.948470000789147,16.2791974607177
"3405",2,0,40,-0.48268926581394,17.1796841252047
"3406",9,0,50,-0.722706043357954,18.3230157876883
"3407",1,0,60,-0.0116797548448345,10.3603091178862
"3408",2,0,70,0.0552947507214881,21.6328266052112
"3409",8,0,80,-0.140283806980402,14.0643391092101
"3410",1,0,90,1.1239914059432,16.9592826977924
"3411",5,0,0,-0.109319089055197,17.4949131237985
"3412",7,0,10,0.192353455699787,22.1231645018023
"3413",4,0,20,-0.706302150435862,12.5812664281974
"3414",7,0,30,0.324880972507753,20.5455924284386
"3415",6,0,40,-0.0989361844734335,19.417221849533
"3416",10,0,50,-0.0324736622581334,23.7997585344203
"3417",4,0,60,0.710729005675902,24.4267686462557
"3418",7,0,70,-0.442288957657936,22.297351322927
"3419",8,0,80,-0.211382928932879,11.5350429200437
"3420",1,0,90,-0.252059021657461,13.2699459258198
"3421",5,0,0,-0.621666371376002,22.8609835483328
"3422",7,0,10,0.674594625218661,15.2739742069743
"3423",4,0,20,-0.722264489198022,11.0333009904792
"3424",9,0,30,0.124418409356114,18.7420351039158
"3425",6,0,40,0.482943442258346,10.8048766661278
"3426",9,0,50,0.539140163398356,15.5917936052737
"3427",5,0,60,0.32686171256177,23.3598656139759
"3428",9,0,70,0.0815694818806774,20.6092389436209
"3429",2,0,80,-0.541621533342153,14.9166018472923
"3430",4,0,90,0.395972910017971,19.9951466694889
"3431",10,0,0,-0.176074486156148,12.2344375331524
"3432",10,0,10,0.472376741698371,15.0503682583605
"3433",2,0,20,0.116936347484849,14.3756683552846
"3434",10,0,30,0.601846139797847,21.3841641817718
"3435",2,0,40,0.0251828666195737,20.6917205856218
"3436",1,0,50,0.432259231482819,20.8977546667006
"3437",4,0,60,-0.54219238423754,16.6603742576985
"3438",10,0,70,-0.48014546850408,12.5599123945054
"3439",2,0,80,0.581851595350459,22.0780514213063
"3440",4,0,90,-1.16056404168595,15.7426307230541
"3441",4,0,0,0.0574200427302543,20.5430425756127
"3442",7,0,10,-0.780442041448282,12.488314846846
"3443",3,0,20,0.212873016975935,15.3096652006825
"3444",1,0,30,-0.190794803253854,20.9649052777952
"3445",9,0,40,0.078955318079086,17.4758775343832
"3446",3,0,50,0.648636604701374,24.2232709329006
"3447",7,0,60,-0.018850025250246,15.0230634136591
"3448",4,0,70,-0.69304573098057,18.7528392099607
"3449",6,0,80,0.187156509422759,21.5576661342215
"3450",10,0,90,-0.401778819646234,12.3365400868009
"3451",7,0,0,-0.402306225892077,11.276664831066
"3452",10,0,10,0.165915043279162,12.5710732497819
"3453",8,0,20,0.608708208638442,21.1839300087246
"3454",6,0,30,-0.23840619938216,10.5743440903891
"3455",5,0,40,0.00539389401349424,10.4132267547666
"3456",9,0,50,0.313820487947005,17.8957838876809
"3457",7,0,60,-0.0641011256728183,11.005275820927
"3458",6,0,70,0.957491466623148,21.2749695097332
"3459",7,0,80,0.335296792792877,15.8510497332714
"3460",7,0,90,-0.529779099921836,18.2231752797892
"3461",2,0,0,-0.158716083190919,16.9449959409998
"3462",7,0,10,-1.3263264916172,17.9016425421955
"3463",8,0,20,0.815966628765397,20.6489706549598
"3464",6,0,30,-0.148423178450094,13.6153891969405
"3465",8,0,40,0.415473920586379,15.4644927806391
"3466",5,0,50,-0.102871217314916,13.7353325935918
"3467",4,0,60,0.0639067196845749,13.9089638416566
"3468",9,0,70,-0.257152930136498,24.8840002717048
"3469",8,0,80,-0.177793514884561,18.7865655706198
"3470",1,0,90,0.203829664983194,16.7797120166559
"3471",8,0,0,0.691815569904579,13.9974358516909
"3472",9,0,10,-0.738145498981626,16.1677849919988
"3473",5,0,20,-0.659746078354958,11.1502218829328
"3474",3,0,30,-0.795005461020353,14.2348163390931
"3475",9,0,40,-0.524216746936294,17.0955024616031
"3476",9,0,50,0.512509318707098,17.2728992037599
"3477",1,0,60,0.314843508954698,15.4792468895141
"3478",10,0,70,-0.109440255757809,24.668421781154
"3479",10,0,80,0.484406289246222,20.5946231085479
"3480",7,0,90,-0.64803769262339,21.9738074033468
"3481",4,0,0,-0.0964883548094649,21.0148281646167
"3482",10,0,10,0.222262386989361,14.1030316626277
"3483",10,0,20,-0.162944348208675,24.707503592901
"3484",1,0,30,-0.271401049588213,20.6407602039976
"3485",4,0,40,-0.43032178941501,22.6192064082817
"3486",7,0,50,-0.259637654219794,13.8127574524476
"3487",5,0,60,0.493652203422861,17.5185219961587
"3488",6,0,70,0.048389268185671,16.5631653916975
"3489",3,0,80,0.522625916020677,22.5026058654233
"3490",9,0,90,-0.883191094288804,14.309519852771
"3491",3,0,0,-0.41248658347981,23.1437819042641
"3492",4,0,10,0.00307767997774305,24.8414341182341
"3493",1,0,20,0.176792571382678,18.3931518646298
"3494",9,0,30,-0.479012176219254,23.855348585543
"3495",10,0,40,-0.224937231246038,22.8154466963541
"3496",9,0,50,-0.0794720717923727,19.1007752651725
"3497",8,0,60,0.467081801850289,22.4224092832012
"3498",4,0,70,0.734177541293533,17.1575391488437
"3499",6,0,80,-0.138884806490648,19.3747700198795
"3500",10,0,90,0.0855159756036555,19.8383074625931
"3501",3,0,0,-0.283216386484974,14.4897097983829
"3502",9,0,10,0.536426514467929,11.6958224822411
"3503",9,0,20,-0.241027696099682,20.5319596281405
"3504",7,0,30,0.33070393479505,15.073406116692
"3505",6,0,40,0.460501706309506,14.9509496020062
"3506",4,0,50,0.696743369691979,19.3194231526391
"3507",2,0,60,0.553916561384682,11.9486919706369
"3508",5,0,70,-0.082565855338716,19.6627379613902
"3509",1,0,80,0.525461405255964,19.5672877335474
"3510",3,0,90,-0.599183991733864,13.2641476175734
"3511",6,0,0,-0.255241136648495,16.9231264555498
"3512",4,0,10,0.225459726371489,19.5028776698775
"3513",1,0,20,0.184612708171703,14.66051036201
"3514",6,0,30,1.48024726495055,12.0107091166623
"3515",10,0,40,-0.669866629521188,23.8077591690679
"3516",1,0,50,0.0823853929799115,21.849214857961
"3517",3,0,60,1.00939829840421,20.3307268135267
"3518",9,0,70,0.22640022049137,10.6406804568768
"3519",2,0,80,-0.136725474915215,14.0895930783705
"3520",9,0,90,-0.452472756198526,22.334681592374
"3521",4,0,0,-0.0465084662251386,19.5886414439207
"3522",4,0,10,0.286535158875175,11.9021167054687
"3523",8,0,20,0.71048112382149,13.8502098507716
"3524",9,0,30,0.0293374991559969,24.5829191903963
"3525",5,0,40,-0.188344036167527,20.4590436273078
"3526",2,0,50,0.522118504391035,16.3154586588749
"3527",4,0,60,0.443538485465423,21.8715144749837
"3528",2,0,70,-0.139626468937166,22.3634159650591
"3529",9,0,80,-0.730259631855206,24.1080524545158
"3530",8,0,90,-0.940761307893939,24.6205888180995
"3531",9,0,0,-0.0807609270365748,12.6632246855848
"3532",9,0,10,0.11961792234512,19.6942482320553
"3533",3,0,20,0.12588910722354,11.9184726650396
"3534",10,0,30,0.681947593340004,17.4605621444339
"3535",7,0,40,0.164146624464728,12.5314339636943
"3536",10,0,50,-0.545790218954479,21.7641892215546
"3537",9,0,60,0.063052436018998,22.4999924206849
"3538",3,0,70,0.456780421693528,14.2107734482987
"3539",1,0,80,-1.29713421393894,11.9647612244647
"3540",5,0,90,-1.43812164635855,15.5647039736886
"3541",6,0,0,0.0589304430353147,12.3171542327985
"3542",10,0,10,-0.192519511004387,12.6380611243569
"3543",10,0,20,0.283802223071114,15.0143690530293
"3544",3,0,30,0.0219062139555024,20.1091421431665
"3545",5,0,40,0.508204970190847,14.965402361279
"3546",7,0,50,-1.03776114887511,14.3893635350957
"3547",7,0,60,0.0317217811207278,14.7600766786781
"3548",1,0,70,0.360518687185055,23.8341593537117
"3549",6,0,80,0.330972463828076,22.068055683984
"3550",2,0,90,0.462325915499618,19.2230987121465
"3551",1,0,0,0.0921014390189398,11.465969847869
"3552",10,0,10,0.321716812911922,10.9119711818831
"3553",8,0,20,-0.635544121279605,24.1517309608254
"3554",9,0,30,-0.176679941358522,16.1893698815747
"3555",9,0,40,0.158281363142956,21.7427947197966
"3556",7,0,50,-0.317089802285162,17.858701981446
"3557",6,0,60,0.590903909759333,14.3466664026913
"3558",10,0,70,0.444577012150022,21.2190058752022
"3559",2,0,80,0.18792987139667,19.3983114950151
"3560",9,0,90,0.910936255658421,14.9252635018548
"3561",4,0,0,-0.293350059544031,14.5486032710398
"3562",2,0,10,1.20683519438371,19.1627229656911
"3563",1,0,20,-0.256985428786887,19.0334418804038
"3564",5,0,30,0.3256528113882,19.1084913858916
"3565",5,0,40,0.589769530541229,15.8791225516738
"3566",4,0,50,0.301669414425705,13.1413030261918
"3567",2,0,60,-0.180945421354979,18.930023497507
"3568",4,0,70,0.458542418865337,10.5424548110247
"3569",7,0,80,-0.226283016119166,20.4330861056025
"3570",4,0,90,0.903412247109523,21.1588364319108
"3571",8,0,0,0.216580778457712,22.8542075019679
"3572",3,0,10,-0.975825943702791,22.4942334796749
